iTOW,lon,lat,height,hMSL,hAcc,vAcc
94704900,114.1801728,22.3056416,16797,18410,1609,1137
94705000,114.1801728,22.3056416,16797,18410,1609,1137
94705100,114.1801728,22.3056416,16797,18410,1609,1137
94705200,114.1801728,22.3056416,16797,18410,1609,1137
94705300,114.1801728,22.3056416,16797,18410,1609,1137
94705400,114.1801728,22.3056416,16797,18410,1609,1137
94705500,114.1801728,22.3056416,16797,18410,1609,1137
94705600,114.1801728,22.3056416,16797,18410,1609,1137
94705800,114.1801728,22.3056416,16797,18410,1609,1137
94705900,114.1801728,22.3056416,16797,18410,1609,1137
94706000,114.1801728,22.3056416,16797,18410,1609,1137
94706100,114.1801728,22.3056416,16797,18410,1609,1137
94706300,114.1801728,22.3056416,16797,18410,1609,1137
94706400,114.1801728,22.3056416,16797,18410,1609,1137
94706500,114.1801728,22.3056416,16797,18410,1609,1137
94706600,114.1801728,22.3056416,16797,18410,1609,1137
94706700,114.1801728,22.3056416,16797,18410,1609,1137
94706900,114.1801728,22.3056416,16797,18410,1609,1137
94707000,114.1801728,22.3056416,16797,18410,1609,1137
94707100,114.1801728,22.3056416,16797,18410,1609,1137
94707200,114.1801728,22.3056416,16797,18410,1609,1137
94707400,114.1801728,22.3056416,16797,18410,1609,1137
94707500,114.1801728,22.3056416,16797,18410,1609,1137
94707600,114.1801728,22.3056416,16797,18410,1609,1137
94707700,114.1801728,22.3056416,16797,18410,1609,1137
94707800,114.1801728,22.3056416,16797,18410,1609,1137
94707900,114.1801728,22.3056416,16797,18410,1609,1137
94708000,114.1801728,22.3056416,16797,18410,1609,1137
94708100,114.1801728,22.3056416,16797,18410,1609,1137
94708200,114.1801728,22.3056416,16797,18410,1609,1137
94708300,114.1801728,22.3056416,16797,18410,1609,1137
94708400,114.1801728,22.3056416,16797,18410,1609,1137
94708500,114.1801728,22.3056416,16797,18410,1609,1137
94708600,114.1801728,22.3056416,16797,18410,1609,1137
94708700,114.1801728,22.3056416,16797,18410,1609,1137
94708800,114.1801728,22.3056416,16797,18410,1609,1137
94709100,114.1801728,22.3056416,16797,18410,1609,1137
94709200,114.1801728,22.3056416,16797,18410,1609,1137
94709300,114.1801728,22.3056416,16797,18410,1609,1137
94709400,114.1801728,22.3056416,16797,18410,1609,1137
94709500,114.1801728,22.3056416,16797,18410,1609,1137
94709800,114.1801728,22.3056416,16797,18410,1609,1137
94709900,114.1801728,22.3056416,16797,18410,1609,1137
94710000,114.1801728,22.3056416,16797,18410,1609,1137
94710100,114.1801728,22.3056416,16797,18410,1609,1137
94710200,114.1801728,22.3056416,16797,18410,1609,1137
94710400,114.1801728,22.3056416,16797,18410,1609,1137
94710500,114.1801728,22.3056416,16797,18410,1609,1137
94710600,114.1801728,22.3056416,16797,18410,1609,1137
94710700,114.1801728,22.3056416,16797,18410,1609,1137
94710800,114.1801728,22.3056416,16797,18410,1609,1137
94711000,114.1801728,22.3056416,16797,18410,1609,1137
94711100,114.1801728,22.3056416,16797,18410,1609,1137
94711200,114.1801728,22.3056416,16797,18410,1609,1137
94711300,114.1801728,22.3056416,16797,18410,1609,1137
94711500,114.1801728,22.3056416,16797,18410,1609,1137
94711600,114.1801728,22.3056416,16797,18410,1609,1137
94711700,114.1801728,22.3056416,16797,18410,1609,1137
94711800,114.1801728,22.3056416,16797,18410,1609,1137
94711900,114.1801728,22.3056416,16797,18410,1609,1137
94712100,114.1801728,22.3056416,16797,18410,1609,1137
94712200,114.1801728,22.3056416,16797,18410,1609,1137
94712300,114.1801728,22.3056416,16797,18410,1609,1137
94712400,114.1801728,22.3056416,16797,18410,1609,1137
94712500,114.1801728,22.3056416,16797,18410,1609,1137
94712600,114.1801728,22.3056416,16797,18410,1609,1137
94712700,114.1801728,22.3056416,16797,18410,1609,1137
94712800,114.1801728,22.3056416,16797,18410,1609,1137
94712900,114.1801728,22.3056416,16797,18410,1609,1137
94713000,114.1801728,22.3056416,16797,18410,1609,1137
94713200,114.1801728,22.3056416,16797,18410,1609,1137
94713300,114.1801728,22.3056416,16797,18410,1609,1137
94713400,114.1801728,22.3056416,16797,18410,1609,1137
94713500,114.1801728,22.3056416,16797,18410,1609,1137
94713600,114.1801728,22.3056416,16797,18410,1609,1137
94713800,114.1801728,22.3056416,16797,18410,1609,1137
94713900,114.1801728,22.3056416,16797,18410,1609,1137
94714000,114.1801728,22.3056416,16797,18410,1609,1137
94714100,114.1801728,22.3056416,16797,18410,1609,1137
94714200,114.1801728,22.3056416,16797,18410,1609,1137
94714300,114.1801728,22.3056416,16797,18410,1609,1137
94714400,114.1801728,22.3056416,16797,18410,1609,1137
94714500,114.1801728,22.3056416,16797,18410,1609,1137
94714600,114.1801728,22.3056416,16797,18410,1609,1137
94714700,114.1801728,22.3056416,16797,18410,1609,1137
94714900,114.1801728,22.3056416,16797,18410,1609,1137
94715000,114.1801728,22.3056416,16797,18410,1609,1137
94715100,114.1801728,22.3056416,16797,18410,1609,1137
94715200,114.1801728,22.3056416,16797,18410,1609,1137
94715400,114.1801728,22.3056416,16797,18410,1609,1137
94715500,114.1801728,22.3056416,16797,18410,1609,1137
94715600,114.1801728,22.3056416,16797,18410,1609,1137
94715700,114.1801728,22.3056416,16797,18410,1609,1137
94715900,114.1801728,22.3056416,16797,18410,1609,1137
94716000,114.1801728,22.3056416,16797,18410,1609,1137
94716100,114.1801728,22.3056416,16797,18410,1609,1137
94716200,114.1801728,22.3056416,16797,18410,1609,1137
94716300,114.1801728,22.3056416,16797,18410,1609,1137
94716400,114.1801728,22.3056416,16797,18410,1609,1137
94716500,114.1801728,22.3056416,16797,18410,1609,1137
94716600,114.1801728,22.3056416,16797,18410,1609,1137
