iTOW,year,month,day,hour,min,second,validDate,validTime,fullyResolved,validMag,tAcc,nano,fixType,gnssFixOk,diffSoln,psmState,headVehValid,carrSoln,confirmedAvai,confirmedDate,confirmedTime,numSV,lon,lat,height,hMSL,hAcc,vAcc,velN,velE,velD,gSpeed,headMot,sAcc,headAcc,pDOP,invalidLlh,lastCorrectionAge,authTime,nmaFixStatus,reserved0,headVeh,magDec,magAcc
94498200,2025,10,27,2,14,40,1,1,1,0,22,200363527,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94498300,2025,10,27,2,14,40,1,1,1,0,22,300363506,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94498400,2025,10,27,2,14,40,1,1,1,0,22,400363485,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94498500,2025,10,27,2,14,40,1,1,1,0,22,500363464,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94498600,2025,10,27,2,14,40,1,1,1,0,22,600363443,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94498700,2025,10,27,2,14,40,1,1,1,0,22,700363421,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94498800,2025,10,27,2,14,40,1,1,1,0,22,800363400,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94498900,2025,10,27,2,14,40,1,1,1,0,22,900363379,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94499000,2025,10,27,2,14,41,1,1,1,0,22,363357,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94499100,2025,10,27,2,14,41,1,1,1,0,22,100363336,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94499200,2025,10,27,2,14,41,1,1,1,0,22,200363315,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94499300,2025,10,27,2,14,41,1,1,1,0,22,300363294,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94499400,2025,10,27,2,14,41,1,1,1,0,22,400363273,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94499500,2025,10,27,2,14,41,1,1,1,0,22,500363251,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94499600,2025,10,27,2,14,41,1,1,1,0,22,600363230,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94499700,2025,10,27,2,14,41,1,1,1,0,22,700363209,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94499800,2025,10,27,2,14,41,1,1,1,0,22,800363188,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94499900,2025,10,27,2,14,41,1,1,1,0,22,900363167,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94500000,2025,10,27,2,14,42,1,1,1,0,22,363145,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94500100,2025,10,27,2,14,42,1,1,1,0,22,100363124,5,1,0,0,0,0,1,1,1,25,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94500200,2025,10,27,2,14,42,1,1,1,0,22,200363103,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94500300,2025,10,27,2,14,42,1,1,1,0,22,300363082,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94500400,2025,10,27,2,14,42,1,1,1,0,22,400363061,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94500500,2025,10,27,2,14,42,1,1,1,0,22,500363040,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94500600,2025,10,27,2,14,42,1,1,1,0,22,600363019,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94500700,2025,10,27,2,14,42,1,1,1,0,22,700362998,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94500800,2025,10,27,2,14,42,1,1,1,0,22,800362977,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94500900,2025,10,27,2,14,42,1,1,1,0,22,900362955,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94501000,2025,10,27,2,14,43,1,1,1,0,22,362934,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94501100,2025,10,27,2,14,43,1,1,1,0,22,100362913,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94501200,2025,10,27,2,14,43,1,1,1,0,22,200362891,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94501300,2025,10,27,2,14,43,1,1,1,0,22,300362870,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94501400,2025,10,27,2,14,43,1,1,1,0,22,400362849,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94501500,2025,10,27,2,14,43,1,1,1,0,22,500362828,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94501600,2025,10,27,2,14,43,1,1,1,0,22,600362807,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94501700,2025,10,27,2,14,43,1,1,1,0,22,700362786,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94501800,2025,10,27,2,14,43,1,1,1,0,22,800362764,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94501900,2025,10,27,2,14,43,1,1,1,0,22,900362743,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94502000,2025,10,27,2,14,44,1,1,1,0,22,362721,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94502100,2025,10,27,2,14,44,1,1,1,0,25,100362705,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94502200,2025,10,27,2,14,44,1,1,1,0,24,200362683,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94502300,2025,10,27,2,14,44,1,1,1,0,23,300362661,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94502400,2025,10,27,2,14,44,1,1,1,0,23,400362640,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94502500,2025,10,27,2,14,44,1,1,1,0,23,500362619,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94502600,2025,10,27,2,14,44,1,1,1,0,23,600362597,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94502700,2025,10,27,2,14,44,1,1,1,0,22,700362576,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94502800,2025,10,27,2,14,44,1,1,1,0,22,800362555,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94502900,2025,10,27,2,14,44,1,1,1,0,22,900362533,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94503000,2025,10,27,2,14,45,1,1,1,0,22,362512,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94503100,2025,10,27,2,14,45,1,1,1,0,22,100362491,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94503200,2025,10,27,2,14,45,1,1,1,0,22,200362470,5,1,0,0,0,0,1,1,1,32,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94503300,2025,10,27,2,14,45,1,1,1,0,22,300362449,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94503400,2025,10,27,2,14,45,1,1,1,0,22,400362427,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94503500,2025,10,27,2,14,45,1,1,1,0,22,500362406,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94503600,2025,10,27,2,14,45,1,1,1,0,22,600362385,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94503700,2025,10,27,2,14,45,1,1,1,0,22,700362364,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94503800,2025,10,27,2,14,45,1,1,1,0,22,800362343,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94503900,2025,10,27,2,14,45,1,1,1,0,22,900362322,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94504000,2025,10,27,2,14,46,1,1,1,0,22,362301,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94504100,2025,10,27,2,14,46,1,1,1,0,22,100362280,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94504200,2025,10,27,2,14,46,1,1,1,0,22,200362258,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94504300,2025,10,27,2,14,46,1,1,1,0,22,300362237,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94504400,2025,10,27,2,14,46,1,1,1,0,22,400362216,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94504500,2025,10,27,2,14,46,1,1,1,0,22,500362195,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94504600,2025,10,27,2,14,46,1,1,1,0,22,600362173,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94504700,2025,10,27,2,14,46,1,1,1,0,22,700362152,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94504800,2025,10,27,2,14,46,1,1,1,0,22,800362131,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94504900,2025,10,27,2,14,46,1,1,1,0,22,900362110,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94505000,2025,10,27,2,14,47,1,1,1,0,22,362088,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94505100,2025,10,27,2,14,47,1,1,1,0,22,100362067,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94505200,2025,10,27,2,14,47,1,1,1,0,22,200362046,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94505300,2025,10,27,2,14,47,1,1,1,0,22,300362025,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94505400,2025,10,27,2,14,47,1,1,1,0,22,400362004,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94505500,2025,10,27,2,14,47,1,1,1,0,22,500361984,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94505600,2025,10,27,2,14,47,1,1,1,0,22,600361963,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94505700,2025,10,27,2,14,47,1,1,1,0,22,700361942,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94505800,2025,10,27,2,14,47,1,1,1,0,22,800361921,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94505900,2025,10,27,2,14,47,1,1,1,0,22,900361900,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94506000,2025,10,27,2,14,48,1,1,1,0,22,361879,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94506200,2025,10,27,2,14,48,1,1,1,0,22,200361837,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94506400,2025,10,27,2,14,48,1,1,1,0,22,400361796,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94506500,2025,10,27,2,14,48,1,1,1,0,22,500361775,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94506600,2025,10,27,2,14,48,1,1,1,0,22,600361754,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94506700,2025,10,27,2,14,48,1,1,1,0,22,700361733,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94506800,2025,10,27,2,14,48,1,1,1,0,22,800361712,5,1,0,0,0,0,1,1,1,27,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94506900,2025,10,27,2,14,48,1,1,1,0,22,900361691,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94507000,2025,10,27,2,14,49,1,1,1,0,22,361670,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94507100,2025,10,27,2,14,49,1,1,1,0,22,100361648,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94507200,2025,10,27,2,14,49,1,1,1,0,22,200361627,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94507400,2025,10,27,2,14,49,1,1,1,0,22,400361585,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94507600,2025,10,27,2,14,49,1,1,1,0,22,600361543,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94507700,2025,10,27,2,14,49,1,1,1,0,22,700361522,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94507800,2025,10,27,2,14,49,1,1,1,0,22,800361500,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94507900,2025,10,27,2,14,49,1,1,1,0,22,900361479,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94508000,2025,10,27,2,14,50,1,1,1,0,22,361458,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94508100,2025,10,27,2,14,50,1,1,1,0,22,100361437,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94508200,2025,10,27,2,14,50,1,1,1,0,22,200361415,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94508300,2025,10,27,2,14,50,1,1,1,0,22,300361394,5,1,0,0,0,0,1,1,1,28,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94508400,2025,10,27,2,14,50,1,1,1,0,22,400361373,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94508500,2025,10,27,2,14,50,1,1,1,0,22,500361352,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94508600,2025,10,27,2,14,50,1,1,1,0,22,600361330,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94508700,2025,10,27,2,14,50,1,1,1,0,22,700361309,5,1,0,0,0,0,1,1,1,29,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94508800,2025,10,27,2,14,50,1,1,1,0,22,800361288,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94508900,2025,10,27,2,14,50,1,1,1,0,22,900361267,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94509000,2025,10,27,2,14,51,1,1,1,0,22,361246,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94509200,2025,10,27,2,14,51,1,1,1,0,22,200361203,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94509400,2025,10,27,2,14,51,1,1,1,0,22,400361161,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94509600,2025,10,27,2,14,51,1,1,1,0,22,600361118,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94509700,2025,10,27,2,14,51,1,1,1,0,22,700361097,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94509900,2025,10,27,2,14,51,1,1,1,0,22,900361054,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94510100,2025,10,27,2,14,52,1,1,1,0,22,100361012,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94510300,2025,10,27,2,14,52,1,1,1,0,22,300360969,5,1,0,0,0,0,1,1,1,30,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
94510400,2025,10,27,2,14,52,1,1,1,0,22,400360948,5,1,0,0,0,0,1,1,1,31,114.1801728,22.3056416,16797,18410,1609,1137,0,0,0,0,0.0,10,57.29578,99.99,0,0,0,0,558842204,0.0,0.0,0.0
